SMS-ID;Objektnr;Productprice;Timestamp;Charged;Voucher
364586;;2.8000;2019-12-06 16:15:31;0.0000;2.8000
364873;;2.5000;2019-12-06 16:20:49;0.0000;2.5000
363886;;2.5000;2019-12-06 16:27:23;0.0000;2.5000
367884;;2.0000;2019-12-06 17:25:49;0.0000;2.0000
365345;;2.8000;2019-12-06 17:34:34;0.0000;2.8000
369261;;2.8000;2019-12-06 17:48:36;0.0000;2.8000
365576;;2.8000;2019-12-06 18:36:50;0.0000;2.8000
364586;;2.8000;2019-12-06 22:28:32;0.0000;2.8000
323903;;2.5000;2019-12-08 01:49:47;1.2500;1.2500
300380;;2.5000;2019-12-08 02:44:54;1.2500;1.2500
304641;;2.5000;2019-12-08 05:19:14;1.2500;1.2500
286438;;2.5000;2019-12-08 14:27:55;1.2500;1.2500
295003;;2.5000;2019-12-08 16:09:14;1.2500;1.2500
304256;;2.5000;2019-12-08 16:38:04;1.2500;1.2500
323969;;2.5000;2019-12-08 18:47:12;1.2500;1.2500
349420;;2.5000;2019-12-08 22:57:40;1.2500;1.2500
324299;;2.5000;2019-12-08 22:59:15;1.2500;1.2500
297146;;2.5000;2019-12-08 23:22:20;1.2500;1.2500
327784;;2.5000;2019-12-08 23:23:41;1.2500;1.2500
296594;;3.5000;2019-12-09 09:01:01;1.7500;1.7500
296598;;3.5000;2019-12-09 11:55:14;1.7500;1.7500
319441;;3.9000;2019-12-09 12:47:01;1.9500;1.9500
286070;;3.5000;2019-12-09 13:17:21;1.7500;1.7500
323126;;3.5000;2019-12-09 16:37:26;1.7500;1.7500
336566;;3.5000;2019-12-09 17:40:15;1.7500;1.7500
351187;;3.5000;2019-12-09 17:48:48;1.7500;1.7500
294882;;3.5000;2019-12-09 18:29:40;1.7500;1.7500
295214;;3.5000;2019-12-09 19:33:35;1.7500;1.7500
297981;;3.9000;2019-12-09 20:53:29;1.9500;1.9500
336085;;3.5000;2019-12-09 22:39:25;1.7500;1.7500
296933;;2.0000;2019-12-10 00:31:20;1.0000;1.0000
304256;;2.0000;2019-12-10 01:35:45;1.0000;1.0000
328793;;2.0000;2019-12-10 10:34:28;1.0000;1.0000
322594;;2.0000;2019-12-10 12:03:00;1.0000;1.0000
323126;;2.0000;2019-12-10 15:31:42;1.0000;1.0000
295998;;2.0000;2019-12-10 16:33:59;1.0000;1.0000
336566;;2.0000;2019-12-10 16:41:15;1.0000;1.0000
296594;;2.0000;2019-12-10 20:06:50;1.0000;1.0000
322372;;2.0000;2019-12-10 20:34:35;1.0000;1.0000
324193;;2.0000;2019-12-10 21:42:54;1.0000;1.0000
296492;;2.0000;2019-12-10 23:52:26;1.0000;1.0000
336085;;2.0000;2019-12-11 00:21:44;1.0000;1.0000
304256;;2.0000;2019-12-11 01:02:37;1.0000;1.0000
294882;;2.0000;2019-12-11 08:19:24;1.0000;1.0000
340688;;2.0000;2019-12-11 08:46:13;1.0000;1.0000
320494;;2.0000;2019-12-11 08:58:56;1.0000;1.0000
273020;;2.0000;2019-12-11 14:05:18;1.0000;1.0000
323126;;2.0000;2019-12-11 15:27:52;1.0000;1.0000
275730;;2.0000;2019-12-11 17:34:29;1.0000;1.0000
304256;;2.0000;2019-12-11 21:49:35;1.0000;1.0000
304256;;2.0000;2019-12-12 00:30:17;1.0000;1.0000
301270;;2.0000;2019-12-12 19:56:53;1.0000;1.0000
322372;;2.0000;2019-12-12 21:04:31;1.0000;1.0000
360109;;2.0000;2019-12-12 21:32:30;1.0000;1.0000
322071;;2.0000;2019-12-12 22:29:02;1.0000;1.0000
323126;;3.0000;2019-12-13 16:00:25;1.5000;1.5000
276727;;3.0000;2019-12-13 16:44:17;1.5000;1.5000
364260;;3.0000;2019-12-13 18:31:26;1.5000;1.5000
323347;;3.5000;2019-12-15 01:05:56;1.7500;1.7500
323903;;3.5000;2019-12-15 03:56:19;1.7500;1.7500
336425;;3.5000;2019-12-15 14:01:28;1.7500;1.7500
336085;;3.5000;2019-12-15 22:13:53;1.7500;1.7500
335924;;2.5000;2019-12-16 12:06:08;1.2500;1.2500
299811;;2.5000;2019-12-16 15:13:23;1.2500;1.2500
323126;;2.5000;2019-12-16 15:55:11;1.2500;1.2500
298185;;2.5000;2019-12-16 15:58:57;1.2500;1.2500
326714;;2.5000;2019-12-16 18:10:43;1.2500;1.2500
349420;;2.5000;2019-12-16 18:54:45;1.2500;1.2500
300196;;2.6000;2019-12-16 20:55:10;1.3000;1.3000
300196;;2.6000;2019-12-16 20:57:46;1.3000;1.3000
323903;;3.5000;2019-12-17 01:50:39;1.7500;1.7500
300724;;3.5000;2019-12-17 02:18:05;1.7500;1.7500
336566;;3.5000;2019-12-17 16:40:58;1.7500;1.7500
296931;;3.5000;2019-12-17 19:12:18;1.7500;1.7500
350812;;3.5000;2019-12-17 22:45:34;1.7500;1.7500
323903;;4.0000;2019-12-18 00:32:11;2.0000;2.0000
